id,city,time,content,clean_content,compound_content,ml_text,handler,status,url,label,priority,is_synthetic,label_encoded
94139,Da Nang,12/3/2026 13:36,"Cống thoát nước trước số nhà 131-133 Hoài Thanh, phường Ngũ Hành Sơn chưa đấu nối hệ thống thoát nước với đường Hàm Tử (vị trí này ngay ngã ba Hàm Tử và Hoài Thanh) dẫn đến nước không thoát được, nước ứ đọng trên mặt đường. Đề nghị cơ quan chức năng kiểm tra và xử lý./.","Cống thoát nước trước số nhà 131-133 Hoài Thanh, phường Ngũ Hành Sơn chưa đấu nối hệ thống thoát nước với đường Hàm Tử (vị trí này ngay ngã ba Hàm Tử và Hoài Thanh) dẫn đến nước không thoát được, nước ứ đọng trên mặt đường. Đề nghị cơ quan chức năng kiểm tra và xử lý. /.","Cống thoát nước trước số nhà 131 - 133 Hoài_Thanh , phường Ngũ_Hành_Sơn chưa đấu nối hệ_thống thoát nước với đường Hàm_Tử ( vị_trí này ngay ngã ba Hàm_Tử và Hoài_Thanh ) dẫn đến nước không thoát được , nước ứ_đọng trên mặt_đường . Đề_nghị cơ_quan_chức_năng kiểm_tra và xử_lý . / .","cống thoát nước trước số nhà 131 - 133 hoài_thanh , phường ngũ_hành_sơn chưa đấu nối hệ_thống thoát nước với đường hàm_tử ( vị_trí này ngay ngã ba hàm_tử và hoài_thanh ) dẫn đến nước không thoát được , nước ứ_đọng trên mặt_đường . đề_nghị cơ_quan_chức_năng kiểm_tra và xử_lý . / .","Trung tâm Thông tin và Giám sát, điều hành thông minh",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=94139,cong_ho_ga_thoat_nuoc,thap,False,2
265082,Ha Noi,,9h sáng 8/4/2026 Ô tô đỗ trái phép trên vỉa hè. 30F 49655 Làm hỏng nền gạch của nhà nước .,9h sáng 8/4/2026 Ô tô đỗ trái phép trên vỉa hè. 30F 49655 Làm hỏng nền gạch của nhà nước.,9h sáng 8 / 4 / 2026 Ô_tô đỗ trái_phép trên vỉa_hè . 30F 49655 Làm hỏng nền gạch của nhà_nước .,9h sáng 8 / 4 / 2026 ô_tô đỗ trái_phép trên vỉa_hè . 30f 49655 làm hỏng nền gạch của nhà_nước .,,Chưa xác định,https://congdanso.hanoi.gov.vn/phan-anh/phan-anh-tai-137a-nguyen-van-cu-265082,via_he_long_duong,trung_binh,False,10
94886,Da Nang,10:36 23/03/2026,"Vỉa hè bị hư hỏng, nền gạch lát nứt vỡ tại Nhà khách 206 (số 38A Nguyễn Hữu Thọ, phường Hòa Cường, Đà Nẵng). Mong cơ quan chức năng sớm khắc phục. Tôi xin chân thành cảm ơn./.","Vỉa hè bị hư hỏng, nền gạch lát nứt vỡ tại Nhà khách 206 (số 38A Nguyễn Hữu Thọ, phường Hòa Cường, Đà Nẵng). Mong cơ quan chức năng sớm khắc phục. Tôi xin chân thành cảm ơn. /.","Vỉa_hè bị hư_hỏng , nền gạch lát nứt vỡ tại Nhà_khách 206 ( số 38A Nguyễn_Hữu_Thọ , phường Hòa_Cường , Đà_Nẵng ) . Mong cơ_quan_chức_năng sớm khắc_phục . Tôi xin chân_thành cảm_ơn . / .","vỉa_hè bị hư_hỏng , nền gạch lát nứt vỡ tại nhà_khách 206 ( số 38a nguyễn_hữu_thọ , phường hòa_cường , đà_nẵng ) . mong cơ_quan_chức_năng sớm khắc_phục . tôi xin chân_thành cảm_ơn . / .",Sở Xây dựng,Đang xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=94886,via_he_long_duong,trung_binh,False,10
331,Hue,3/3/2026 12:56,"Gửi cơ quan chức năng có liên quan.
Hiện tại cây xanh ở 17 Bãi Sậy 4, khu quy hoạch Hương Sơ cây được phục hồi do gãy đổ sau bão, nhưng đã bị khô, không phát triển được. Gửi cơ quan chức năng có liên quan, xin phép kiến nghị được thay lại cây mới, nhằm tạo lại vẻ đẹp xanh mát cho đô thị. Nhờ cơ quan có chức năng hỗ trợ. Trân trọng cảm ơn.","Gửi cơ quan chức năng có liên quan. Hiện tại cây xanh ở 17 Bãi Sậy 4, khu quy hoạch Hương Sơ cây được phục hồi do gãy đổ sau bão, nhưng đã bị khô, không phát triển được. Gửi cơ quan chức năng có liên quan, xin phép kiến nghị được thay lại cây mới, nhằm tạo lại vẻ đẹp xanh mát cho đô thị. Nhờ cơ quan có chức năng hỗ trợ. Trân trọng cảm ơn.","Gửi cơ_quan_chức_năng có liên_quan . Hiện_tại cây_xanh ở 17 Bãi_Sậy 4 , khu quy_hoạch Hương_Sơ cây được phục_hồi do gãy đổ sau bão , nhưng đã bị khô , không phát_triển được . Gửi cơ_quan_chức_năng có liên_quan , xin phép kiến_nghị được thay lại cây mới , nhằm tạo lại vẻ đẹp xanh mát cho đô_thị . Nhờ cơ_quan có chức_năng hỗ_trợ . Trân_trọng cảm_ơn .","gửi cơ_quan_chức_năng có liên_quan . hiện_tại cây_xanh ở 17 bãi_sậy 4 , khu quy_hoạch hương_sơ cây được phục_hồi do gãy đổ sau bão , nhưng đã bị khô , không phát_triển được . gửi cơ_quan_chức_năng có liên_quan , xin phép kiến_nghị được thay lại cây mới , nhằm tạo lại vẻ đẹp xanh mát cho đô_thị . nhờ cơ_quan có chức_năng hỗ_trợ . trân_trọng cảm_ơn .","Kết quả xử lý
Trung tâm Công viên cây xanh thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Trung tâm Công viên Cây xanh thành phố Huế xin thông báo kết quả như sau:
Trung tâm đã thu hồi cây chết tại 17 Bãi Sậy 4, khu quy hoạch Hương Sơ đảm bảo an toàn cho người dân (đính kèm hình ảnh).
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 12/03/2026
Ngày xử lý: 10/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/cay-xanh-o-17-bai-say-4-bi-kho-a216990.html,cay_xanh_vat_can,trung_binh,False,1
265456,Ha Noi,,"Khoảng 11h trưa 9/4/2026 Rất nhiều ô tô ngang nhiên đỗ trái phép trên vỉa hè. Lấn chiếm hết lối đi của người đi bộ. Hơn nữa còn lam hỏng nền gạch của nhà nước. Rất mong chính quyền nghiêm khắc xử lí. Tôi đã kịp thời chụp lại bks, quay video 1 số xe đỗ trái phép . 30F 65483 30G 82383 29A 17693 30A 92319 30B 05800 99A 29595 Các a có thể xác minh thông qua video hình ảnh của tôi. Tôi xin trân trọng cám ơn.","Khoảng 11h trưa 9/4/2026 Rất nhiều ô tô ngang nhiên đỗ trái phép trên vỉa hè. Lấn chiếm hết lối đi của người đi bộ. Hơn nữa còn lam hỏng nền gạch của nhà nước. Rất mong chính quyền nghiêm khắc xử lí. Tôi đã kịp thời chụp lại bks, quay video 1 số xe đỗ trái phép. 30F 65483 30G 82383 29A 17693 30A 92319 30B 05800 99A 29595 Các a có thể xác minh thông qua video hình ảnh của tôi. Tôi xin trân trọng cám ơn.","Khoảng 11h trưa 9 / 4 / 2026 Rất nhiều ô_tô ngang_nhiên đỗ trái_phép trên vỉa_hè . Lấn_chiếm hết lối đi của người đi bộ . Hơn_nữa còn lam hỏng nền gạch của nhà_nước . Rất mong chính_quyền nghiêm_khắc xử_lí . Tôi_đã kịp_thời chụp lại bks , quay video 1 số xe đỗ trái_phép . 30F 65483 30G 82383 29A 17693 30A 92319 30B 05800 99A 29595 Các a có_thể_xác_minh thông_qua video hình_ảnh của tôi . Tôi xin trân_trọng cám_ơn .","khoảng 11h trưa 9 / 4 / 2026 rất nhiều ô_tô ngang_nhiên đỗ trái_phép trên vỉa_hè . lấn_chiếm hết lối đi của người đi bộ . hơn_nữa còn lam hỏng nền gạch của nhà_nước . rất mong chính_quyền nghiêm_khắc xử_lí . tôi_đã kịp_thời chụp lại bks , quay video 1 số xe đỗ trái_phép . 30f 65483 30g 82383 29a 17693 30a 92319 30b 05800 99a 29595 các a có_thể_xác_minh thông_qua video hình_ảnh của tôi . tôi xin trân_trọng cám_ơn .",,Chưa xác định,https://congdanso.hanoi.gov.vn/phan-anh/phan-anh-tai-137-nguyen-van-cu-phuong-bo-de-thanh-pho-ha-noi-265456,do_xe_can_tro,trung_binh,False,5
269988,Ha Noi,,Ô tô vi phạm đỗ ngược chiều tại nơi có biển cấm đỗ.,Ô tô vi phạm đỗ ngược chiều tại nơi có biển cấm đỗ.,Ô_tô vi_phạm đỗ ngược chiều tại nơi có biển cấm đỗ .,ô_tô vi_phạm đỗ ngược chiều tại nơi có biển cấm đỗ .,,Chưa xác định,https://congdanso.hanoi.gov.vn/phan-anh/vi-pham-giao-thong---106-nguyen-ngoc-nai-269988,bien_bao,thap,False,0
96195,Da Nang,7/4/2026 7:33,"Hố ga thu nước trước nhà 112 Hồ Biểu Chánh không có nắp đan, gây nguy hiểm cho người tham gia giao thông. Bên cạnh đó, tấm đan cống trước nhà 18 Huy Cận cũng bị bể sụp nguy hiểm, gây mùi hôi. Kính báo các cấp, quan tâm xử lý giúp. Xin cảm ơn!","Hố ga thu nước trước nhà 112 Hồ Biểu Chánh không có nắp đan, gây nguy hiểm cho người tham gia giao thông. Bên cạnh đó, tấm đan cống trước nhà 18 Huy Cận cũng bị bể sụp nguy hiểm, gây mùi hôi. Kính báo các cấp, quan tâm xử lý giúp. Xin cảm ơn","Hố_ga thu nước trước nhà 112 Hồ_Biểu_Chánh không có nắp đan , gây nguy_hiểm cho người tham_gia giao_thông . Bên cạnh đó , tấm đan cống trước nhà 18 Huy_Cận cũng bị bể sụp nguy_hiểm , gây mùi hôi . Kính báo các cấp , quan_tâm xử_lý giúp . Xin cảm_ơn","hố_ga thu nước trước nhà 112 hồ_biểu_chánh không có nắp đan , gây nguy_hiểm cho người tham_gia giao_thông . bên cạnh đó , tấm đan cống trước nhà 18 huy_cận cũng bị bể sụp nguy_hiểm , gây mùi hôi . kính báo các cấp , quan_tâm xử_lý giúp . xin cảm_ơn",UBND Phường Hòa Cường,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=96195,cong_ho_ga_thoat_nuoc,cao,False,2
98356,Da Nang,14:05 28/04/2026,"Hiên nay, tại khu vực gia đình quân nhân của Ban chỉ huy quân sự thành phố Đà Nẵng, kiệt 245 Âu Cơ đi vào. Tuyến đường 5,5 mét và 7,5 mét vẫn chưa có đèn đường, gây khó khăn trong việc đi lại, không đảm bảo an ninh vào buổi tối. Kính đề nghị thành phố quan tâm./.","Hiên nay, tại khu vực gia đình quân nhân của Ban chỉ huy quân sự thành phố Đà Nẵng, kiệt 245 Âu Cơ đi vào. Tuyến đường 5, 5 mét và 7, 5 mét vẫn chưa có đèn đường, gây khó khăn trong việc đi lại, không đảm bảo an ninh vào buổi tối. Kính đề nghị thành phố quan tâm. /.","Hiên nay , tại khu_vực gia_đình quân_nhân của Ban chỉ_huy quân_sự thành_phố Đà_Nẵng , kiệt 245 Âu_Cơ_đi vào . Tuyến_đường 5 , 5 mét và 7 , 5 mét vẫn chưa có đèn_đường , gây khó_khăn trong việc đi_lại , không đảm_bảo_an_ninh vào buổi tối . Kính_đề nghị thành_phố quan_tâm . / .","hiên nay , tại khu_vực gia_đình quân_nhân của ban chỉ_huy quân_sự thành_phố đà_nẵng , kiệt 245 âu_cơ_đi vào . tuyến_đường 5 , 5 mét và 7 , 5 mét vẫn chưa có đèn_đường , gây khó_khăn trong việc đi_lại , không đảm_bảo_an_ninh vào buổi tối . kính_đề nghị thành_phố quan_tâm . / .",UBND Phường Liên Chiểu,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=98356,dien_luc_chieu_sang,thap,False,4
257875,Ha Noi,,"Kính gửi: Sở Giao thông , UBND phường Phương Liệt và các cơ quan quản lý liên quan. Tôi viết thư này để phản ánh tình trạng ùn tắc giao thông nghiêm trọng đang diễn ra tại tuyến đường Trịnh Đình Cửu và Hà Kế Tấn (đoạn từ cầu Định Công đến ngã 3 Lê Trọng Tấn). Xuyên suốt tuần qua, tình trạng ùn tắc đã chạm ngưỡng báo động đặc biệt buổi sáng giờ cao điểm. Qua quan sát thực tế, nguyên nhân không phải do hạ tầng quá tải mà do quy trình điều tiết đèn giao thông chưa hợp lý. Trước đây, sự linh hoạt của lực lượng chức năng tại hiện trường đã giúp dòng xe lưu thông nhịp nhàng. Từ đầu tuần nay, việc thiếu vắng sự điều phối này kết hợp với nhịp đèn xanh-đỏ bất hợp lý trên hai con đường này đã khiến tình trạng ùn tắc trở nên nghiêm trọng. Mỗi phút tắc đường là một sự lãng phí về tiền bạc, xăng dầu và đặc biệt là sự bào mòn sức khỏe của nhân dân. Chính vì vậy, rất mong các Quý cơ quan nhanh chóng: Điều chỉnh chu kỳ đèn tín hiệu phù hợp với lưu lượng thực tế từng khung giờ. Thiết lập cơ chế vận hành linh hoạt cho phép rẽ/di chuyển tại các điểm không gây xung đột giao thông. Kính mong UBND phường và Sở Giao thông sớm vào cuộc để trả lại sự thông thoáng cho tuyến đường này. Trân trọng cảm ơn!","Kính gửi: Sở Giao thông, UBND phường Phương Liệt và các cơ quan quản lý liên quan. Tôi viết thư này để phản ánh tình trạng ùn tắc giao thông nghiêm trọng đang diễn ra tại tuyến đường Trịnh Đình Cửu và Hà Kế Tấn (đoạn từ cầu Định Công đến ngã 3 Lê Trọng Tấn). Xuyên suốt tuần qua, tình trạng ùn tắc đã chạm ngưỡng báo động đặc biệt buổi sáng giờ cao điểm. Qua quan sát thực tế, nguyên nhân không phải do hạ tầng quá tải mà do quy trình điều tiết đèn giao thông chưa hợp lý. Trước đây, sự linh hoạt của lực lượng chức năng tại hiện trường đã giúp dòng xe lưu thông nhịp nhàng. Từ đầu tuần nay, việc thiếu vắng sự điều phối này kết hợp với nhịp đèn xanh-đỏ bất hợp lý trên hai con đường này đã khiến tình trạng ùn tắc trở nên nghiêm trọng. Mỗi phút tắc đường là một sự lãng phí về tiền bạc, xăng dầu và đặc biệt là sự bào mòn sức khỏe của nhân dân. Chính vì vậy, rất mong các Quý cơ quan nhanh chóng: Điều chỉnh chu kỳ đèn tín hiệu phù hợp với lưu lượng thực tế từng khung giờ. Thiết lập cơ chế vận hành linh hoạt cho phép rẽ/di chuyển tại các điểm không gây xung đột giao thông. Kính mong UBND phường và Sở Giao thông sớm vào cuộc để trả lại sự thông thoáng cho tuyến đường này. Trân trọng cảm ơn","Kính gửi : Sở_Giao thông , UBND phường Phương_Liệt và các cơ_quan quản_lý liên_quan . Tôi viết thư này để phản_ánh tình_trạng ùn_tắc giao_thông nghiêm_trọng đang diễn ra tại tuyến đường Trịnh_Đình_Cửu và Hà_Kế_Tấn ( đoạn từ cầu Định_Công_đến ngã 3 Lê_Trọng_Tấn ) . Xuyên suốt tuần qua , tình_trạng ùn_tắc đã chạm ngưỡng báo động_đặc biệt buổi sáng giờ cao_điểm . Qua quan_sát thực_tế , nguyên_nhân không phải do hạ_tầng quá_tải mà do quy_trình điều_tiết đèn giao_thông chưa hợp_lý . Trước_đây , sự linh_hoạt của lực_lượng chức_năng tại hiện_trường đã giúp dòng xe lưu_thông nhịp_nhàng . Từ_đầu tuần nay , việc thiếu_vắng sự điều_phối này kết_hợp với nhịp đèn_xanh - đỏ bất hợp_lý trên hai con đường này đã khiến tình_trạng ùn_tắc trở_nên nghiêm_trọng . Mỗi phút tắc đường là một sự lãng_phí về tiền_bạc , xăng dầu và đặc_biệt là sự bào_mòn sức_khỏe của nhân_dân . Chính vì_vậy , rất mong các Quý cơ_quan nhanh_chóng : Điều_chỉnh chu_kỳ đèn tín_hiệu phù_hợp với lưu_lượng thực_tế từng khung giờ . Thiết_lập cơ_chế vận_hành linh_hoạt cho phép rẽ / di_chuyển tại các điểm không gây xung_đột giao_thông . Kính mong UBND phường và Sở_Giao thông sớm vào_cuộc để trả lại sự thông_thoáng cho tuyến đường này . Trân_trọng cảm_ơn","kính gửi : sở_giao thông , ubnd phường phương_liệt và các cơ_quan quản_lý liên_quan . tôi viết thư này để phản_ánh tình_trạng ùn_tắc giao_thông nghiêm_trọng đang diễn ra tại tuyến đường trịnh_đình_cửu và hà_kế_tấn ( đoạn từ cầu định_công_đến ngã 3 lê_trọng_tấn ) . xuyên suốt tuần qua , tình_trạng ùn_tắc đã chạm ngưỡng báo động_đặc biệt buổi sáng giờ cao_điểm . qua quan_sát thực_tế , nguyên_nhân không phải do hạ_tầng quá_tải mà do quy_trình điều_tiết đèn giao_thông chưa hợp_lý . trước_đây , sự linh_hoạt của lực_lượng chức_năng tại hiện_trường đã giúp dòng xe lưu_thông nhịp_nhàng . từ_đầu tuần nay , việc thiếu_vắng sự điều_phối này kết_hợp với nhịp đèn_xanh - đỏ bất hợp_lý trên hai con đường này đã khiến tình_trạng ùn_tắc trở_nên nghiêm_trọng . mỗi phút tắc đường là một sự lãng_phí về tiền_bạc , xăng dầu và đặc_biệt là sự bào_mòn sức_khỏe của nhân_dân . chính vì_vậy , rất mong các quý cơ_quan nhanh_chóng : điều_chỉnh chu_kỳ đèn tín_hiệu phù_hợp với lưu_lượng thực_tế từng khung giờ . thiết_lập cơ_chế vận_hành linh_hoạt cho phép rẽ / di_chuyển tại các điểm không gây xung_đột giao_thông . kính mong ubnd phường và sở_giao thông sớm vào_cuộc để trả lại sự thông_thoáng cho tuyến đường này . trân_trọng cảm_ơn",,Chưa xác định,https://congdanso.hanoi.gov.vn/phan-anh/un-tac-nghiem-trong-duong-ha-ke-tan-va-trinh-dinh-cuu-257875,den_tin_hieu,thap,False,3
269044,Ha Noi,,"Oto đỗ lòng đường gây ách tắc giao thông vào giờ cao điểm. Chỗ này thường xuyên taxi, xe công nghệ đậu nhưng ít khi thấy bị xử lý. Việc này hàng ngày tôi đi qua diễn ra trong một thời gian dài.","Oto đỗ lòng đường gây ách tắc giao thông vào giờ cao điểm. Chỗ này thường xuyên taxi, xe công nghệ đậu nhưng ít khi thấy bị xử lý. Việc này hàng ngày tôi đi qua diễn ra trong một thời gian dài.","Oto_đỗ lòng_đường gây ách_tắc giao_thông vào giờ cao_điểm . Chỗ này thường_xuyên taxi , xe công_nghệ đậu nhưng ít khi thấy bị xử_lý . Việc này hàng ngày tôi đi qua diễn ra trong một thời_gian dài .","oto_đỗ lòng_đường gây ách_tắc giao_thông vào giờ cao_điểm . chỗ này thường_xuyên taxi , xe công_nghệ đậu nhưng ít khi thấy bị xử_lý . việc này hàng ngày tôi đi qua diễn ra trong một thời_gian dài .",,Chưa xác định,https://congdanso.hanoi.gov.vn/phan-anh/oto-taxi-xe-cong-nghe-do-xe-truoc-truong-dh-bach-khoa-mat-cong-parabol-269044,via_he_long_duong,thap,False,10
51,Hue,12/4/2026 6:33,"Tại kiệt 41 đường Lý Thần Tông, phường Kim Trà có nhiều trụ điện nằm gần giữa đường gần chợ La Chữ, khiến giao thông đi lại ảnh hưởng rất nhiều cho người dân trong kiệt, cũng như người các nơi đi chợ. Kính mong chính quyền sớm cho di chuyển để tuyến đường được rộng hơn tiện cho bà con đi lại","Tại kiệt 41 đường Lý Thần Tông, phường Kim Trà có nhiều trụ điện nằm gần giữa đường gần chợ La Chữ, khiến giao thông đi lại ảnh hưởng rất nhiều cho người dân trong kiệt, cũng như người các nơi đi chợ. Kính mong chính quyền sớm cho di chuyển để tuyến đường được rộng hơn tiện cho bà con đi lại","Tại kiệt 41 đường_Lý_Thần_Tông , phường Kim_Trà có nhiều trụ điện nằm gần giữa đường gần chợ La_Chữ , khiến giao_thông đi_lại ảnh_hưởng rất nhiều cho người dân trong kiệt , cũng như người các nơi đi chợ . Kính mong chính_quyền sớm cho di_chuyển để tuyến đường_được rộng hơn tiện cho bà_con đi_lại","tại kiệt 41 đường_lý_thần_tông , phường kim_trà có nhiều trụ điện nằm gần giữa đường gần chợ la_chữ , khiến giao_thông đi_lại ảnh_hưởng rất nhiều cho người dân trong kiệt , cũng như người các nơi đi chợ . kính mong chính_quyền sớm cho di_chuyển để tuyến đường_được rộng hơn tiện cho bà_con đi_lại","Kết quả xử lý
Công ty Điện lực Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Công ty Điện lực Huế xin thông báo kết quả như sau:
Nguyên nhân dẫn đến các cột điện nằm dưới lòng đường là do địa phương nâng cấp mở rộng đường kiệt nhưng không di dời các cột điện theo quy định hiện hành. Điện lực sẽ kết gọn công tơ tại cột trước 30/4/2026.
Trong kế hoạch đầu tư giai đoạn 2028-2030, Điện lực sẽ đưa vào kế hoạch sửa chữa lưới điện tại khu vực này (đính kèm biên bản).
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
File đính kèm:
Hạn xử lý: 22/04/2026
Ngày xử lý: 20/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-di-doi-cac-tru-dien-tai-kiet-41-ly-than-tong-a220581.html,dien_luc_chieu_sang,thap,False,4
SYN0118,Hanoi,,"Người dân phản ánh tại phố Trần Duy Hưng, phường Trung Hòa, quận Cầu Giấy thường xuyên xuất hiện tình trạng xả rác bừa bãi trên vỉa hè và gần miệng cống thoát nước. Khi trời mưa, rác trôi xuống cống gây tắc nghẽn và ứ đọng nước. Đề nghị tăng cường thu gom rác và tuyên truyền giữ gìn vệ sinh.","Người dân phản ánh tại phố Trần Duy Hưng, phường Trung Hòa, quận Cầu Giấy thường xuyên xuất hiện tình trạng xả rác bừa bãi trên vỉa hè và gần miệng cống thoát nước. Khi trời mưa, rác trôi xuống cống gây tắc nghẽn và ứ đọng nước. Đề nghị tăng cường thu gom rác và tuyên truyền giữ gìn vệ sinh.","người dân phản_ánh tại phố trần_duy_hưng , phường trung_hòa , quận cầu giấy thường_xuyên xuất_hiện tình_trạng xả rác bừa_bãi trên vỉa_hè và gần miệng cống thoát nước . khi trời mưa , rác trôi xuống cống gây tắc_nghẽn và ứ_đọng nước . đề_nghị tăng_cường thu_gom rác và tuyên_truyền giữ_gìn vệ_sinh .","người dân phản_ánh tại phố trần_duy_hưng , phường trung_hòa , quận cầu giấy thường_xuyên xuất_hiện tình_trạng xả rác bừa_bãi trên vỉa_hè và gần miệng cống thoát nước . khi trời mưa , rác trôi xuống cống gây tắc_nghẽn và ứ_đọng nước . đề_nghị tăng_cường thu_gom rác và tuyên_truyền giữ_gìn vệ_sinh .",,Dữ liệu ảo,,rac_thai_ve_sinh_moi_truong,trung_binh,True,8
365,Hue,13:27 24/02/2026,"Vỉa hè bị sụt lún trước số nhà 382 Lê Duẩn, phường Phú Xuân, thành phố Huế gây cản trở người đi lại. Kính mong cơ quan chức năng xử lý.","Vỉa hè bị sụt lún trước số nhà 382 Lê Duẩn, phường Phú Xuân, thành phố Huế gây cản trở người đi lại. Kính mong cơ quan chức năng xử lý.","Vỉa_hè bị sụt lún trước số nhà 382 Lê_Duẩn , phường Phú_Xuân , thành_phố Huế gây cản_trở người đi_lại . Kính mong cơ_quan_chức_năng xử_lý .","vỉa_hè bị sụt lún trước số nhà 382 lê_duẩn , phường phú_xuân , thành_phố huế gây cản_trở người đi_lại . kính mong cơ_quan_chức_năng xử_lý .","Kết quả xử lý
Trung tâm Quản lý và Khai thác hạ tầng thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Trung tâm Quản lý và Khai thác Hạ tầng thành phố Huế xin thông báo kết quả như sau:
Sau khi nhận được phản ánh, Trung tâm đã tiến hành kiểm tra. Vị trí Ông/Bà phản ánh thuộc Dự án Chỉnh trang vỉa hè đường Lê Duẩn (đoạn từ Kim Long đến Cống Chém) do Trung tâm Công viên cây xanh làm chủ đầu tư theo Quyết định số 1075/QĐ-UBND ngày 27/3/2025 của UBND quận Phú Xuân (cũ). Dự kiến thời gian thực hiện từ ngày khởi công 27/2/2026 đến ngày 24/12/2026. 
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 05/03/2026
Ngày xử lý: 04/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/via-he-bi-sut-lun-truoc-382-le-duan-a216410.html,via_he_long_duong,trung_binh,False,10
255,Hue,09:11 14/03/2026,"Xe chạy vướng đứt dây điện, cáp tại đường Xuân 68, phường Phú Xuân (trước số nhà 77 đường Xuân 68) sáng nay 14/3/2026","Xe chạy vướng đứt dây điện, cáp tại đường Xuân 68, phường Phú Xuân (trước số nhà 77 đường Xuân 68) sáng nay 14/3/2026","Xe chạy vướng đứt dây_điện , cáp tại đường_Xuân 68 , phường Phú_Xuân ( trước số nhà 77 đường_Xuân 68 ) sáng nay 14 / 3 / 2026","xe chạy vướng đứt dây_điện , cáp tại đường_xuân 68 , phường phú_xuân ( trước số nhà 77 đường_xuân 68 ) sáng nay 14 / 3 / 2026","Kết quả xử lý
Sở Khoa học và Công nghệ
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Sở Khoa học và Công nghệ xin thông báo kết quả như sau:
Ngay sau khi nhận được thông tin phản ánh, Sở Khoa học và Công nghệ đã chỉ đạo các Doanh nghiệp viễn thông tiến hành kiểm tra và xử lý kịp thời tại vị trí nêu trên. (Hình ảnh đính kèm)
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
1/2
12
Hạn xử lý: 25/03/2026
Ngày xử lý: 15/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/dut-day-dien-cap-tai-duong-xuan-68-a217856.html,dien_luc_chieu_sang,thap,False,4
263722,Ha Noi,,Mong lực lượng chức năng sử lý nghiêm và có biện pháp ngăn chặn Chánh tái diễn lại để người dân có thể đi lại thuận tiện hơn,Mong lực lượng chức năng sử lý nghiêm và có biện pháp ngăn chặn Chánh tái diễn lại để người dân có thể đi lại thuận tiện hơn,Mong lực_lượng chức_năng sử lý nghiêm và có biện_pháp ngăn_chặn Chánh tái_diễn lại để người dân có_thể đi_lại thuận_tiện hơn,mong lực_lượng chức_năng sử lý nghiêm và có biện_pháp ngăn_chặn chánh tái_diễn lại để người dân có_thể đi_lại thuận_tiện hơn,,Chưa xác định,https://congdanso.hanoi.gov.vn/phan-anh/thuong-xuyen-say-ra-tinh-trang-xe-do-gay-mat-an-toan-giao-thong-263722,khac,thap,False,7
SYN0119,Hanoi,,"Khu vực phố Chùa Bộc, phường Quang Trung, quận Đống Đa có điểm tập kết rác không đúng nơi quy định, nhiều bao rác bị để tràn ra lòng đường. Việc này gây mất vệ sinh môi trường, phát sinh mùi hôi và ảnh hưởng đến người đi bộ. Đề nghị cơ quan chức năng kiểm tra và bố trí điểm tập kết phù hợp hơn.","Khu vực phố Chùa Bộc, phường Quang Trung, quận Đống Đa có điểm tập kết rác không đúng nơi quy định, nhiều bao rác bị để tràn ra lòng đường. Việc này gây mất vệ sinh môi trường, phát sinh mùi hôi và ảnh hưởng đến người đi bộ. Đề nghị cơ quan chức năng kiểm tra và bố trí điểm tập kết phù hợp hơn.","khu_vực phố chùa bộc , phường quang_trung , quận đống_đa có điểm tập_kết rác không đúng nơi quy_định , nhiều bao rác bị để tràn ra lòng_đường . việc này gây mất vệ_sinh môi_trường , phát_sinh mùi hôi và ảnh_hưởng đến người đi bộ . đề_nghị cơ_quan_chức_năng kiểm_tra và bố_trí điểm tập_kết phù_hợp hơn .","khu_vực phố chùa bộc , phường quang_trung , quận đống_đa có điểm tập_kết rác không đúng nơi quy_định , nhiều bao rác bị để tràn ra lòng_đường . việc này gây mất vệ_sinh môi_trường , phát_sinh mùi hôi và ảnh_hưởng đến người đi bộ . đề_nghị cơ_quan_chức_năng kiểm_tra và bố_trí điểm tập_kết phù_hợp hơn .",,Dữ liệu ảo,,rac_thai_ve_sinh_moi_truong,trung_binh,True,8
