id,city,time,content,handler,status,url
194,Hue,14:05 21/03/2026,"Dây điện (viễn thông) sà thấp ngay tại cột biến áp ngã 3 Lương Văn Can và Phan Chu Trinh gây nguy hiểm cho xe đậu đỗ và mất mỹ quan đô thị, đã mấy xe bị dây điện móc vào biển số và gương chiếu hậu, tình trạng này đã mấy tháng nay không ai xử lý. Kính mong cơ quan chức năng xử lý kịp thời.","Kết quả xử lý
Sở Khoa học và Công nghệ
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Sở Khoa học và Công nghệ xin thông báo kết quả như sau:
Sở Khoa học và Công nghệ đã chỉ đạo các Doanh nghiệp viễn thông kiểm tra và xử lý làm gọn dây mạng tại vị trí trên (Đính kèm hình ảnh).
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 01/04/2026
Ngày xử lý: 03/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/day-vien-thong-sa-thap-gay-nguy-hiem-tai-nga-3-luong-van-can-va-phan-chu-trinh-a218525.html
195,Hue,13:09 21/03/2026,"Trước mặt Trường THCS Phú Xuân thuộc thôn Lộc Sơn, xã Phú Hồ là tuyến đường ĐT10A, Hiện nay, khu vực này có lưu lượng xe cộ qua lại rất đông và tốc độ di chuyển cao như video và hình ảnh đính kèm. Tuy nhiên, gờ giảm tốc được thiết kế ngang bằng với mặt đường nên chưa phát huy hiệu quả, tiềm ẩn nhiều nguy cơ mất an toàn giao thông, đặc biệt đối với các em học sinh.
Vì vậy, kính đề nghị cơ quan chức năng xem xét nâng cao độ gờ giảm tốc nhằm giảm tốc độ phương tiện lưu thông, góp phần đảm bảo an toàn giao thông tại khu vực.","Kết quả xử lý
Sở Xây dựng
Kính gửi: Quý Ông/Bà
Vấn đề quý Ông/Bà phản ánh, Sở Xây Dựng xin thông báo kết quả như sau:
Đoạn tuyến quý Ông/Bà phản ánh là đoạn Km12+400 đường Tỉnh 10A. Sau khi nhận được phản ánh, Sở Xây Dựng đã đi kiểm tra hiện trường và nhận thấy đoạn tuyến trên hệ thống biển báo đầy đủ, vạch sơn gờ giảm tốc qua thời gian khai thác cũng đã bị phai mòn nhưng hiện tại vẫn còn tác dụng. Sở Xây Dựng sẽ thường xuyên theo dõi và xử lý những vị trí trên nhằm đảm bảo an toàn giao thông.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 01/04/2026
Ngày xử lý: 20/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-nang-cao-go-giam-toc-tai-thon-loc-son-a218520.html
196,Hue,10:59 21/03/2026,"Đèn xanh ngã tư đường Nguyễn Khoa Văn - Nguyễn Tất Thành, phường Phú Bài không hiện số. Khi đèn xanh, người tham gia giao thông đang đi bất ngờ chuyển sang đèn đỏ rất nguy hiểm. Kính đề nghị các cơ quan chức năng kiểm tra xử lý.","Kết quả xử lý
Phường Phú Bài
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, UBND phường Phú Bài đã chỉ đạo Trung tâm Dịch vụ sự nghiệp công phường kiểm tra và xin thông báo kết quả như sau:
Đối với vấn đề này, Trung tâm Dịch vụ sự nghiệp công sẽ phối hợp với Trung tâm Quản lý và khai thác hạ tầng thành phố để bảo trì hệ thống cụm đèn tín hiệu giao thông xử lý vấn đề đèn không hiện số đếm này (Theo Quyết định số 3691/QĐ-UBND ngày 05 tháng 12 năm 2025 của UBND thành phố Huế về giao trách nhiệm quản lý, bảo trì hệ thống cụm đèn tín hiệu giao thông và hệ thống điện chiếu sáng trên tuyến đường Hồ Chí Minh, đường tránh phía tây thành phố Huế, các tuyến đường Quốc lộ 1A, quốc lộ 49 và Quốc lộ 49B trên địa bàn thành phố Huế giao trách nhiệm cho Trung tâm Quản lý và khai thác hạ tầng quản lý, bảo trì hệ thống cụm đèn tín hiệu giao thông).
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 01/04/2026
Ngày xử lý: 31/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/den-xanh-nga-tu-duong-nguyen-khoa-van---nguyen-tat-thanh-khong-hien-so-dem-a218504.html
197,Hue,09:56 21/03/2026,"Xin cho tôi hỏi tại sao đoạn đường Phạm Văn Đồng đoạn dốc cầu Vỹ Dạ đổ xuống đổ cấp phối đã gần 2 tháng nay sao không đổ dầu ạ? Ảnh chụp 10h ngày 21.3.2026.
Xin cám ơn.","Kết quả xử lý
Ban quản lý dự án đầu tư xây dựng Chương trình phát triển các đô thị loại II (các đô thị xanh)
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Ban quản lý dự án đầu tư xây dựng Chương trình phát triển các đô thị loại II (các đô thị xanh) – dự án thành phần Thừa Thiên Huế (Ban QLDA) xin thông báo kết quả như sau:
Hiện tại, Ban QLDA đang xem xét chấm dứt hợp đồng đối với đơn vị thi công cầu Vỹ Dạ. Đoạn đường đầu cầu Vỹ Dạ sẽ được thảm bê tông nhựa sau khi xử lý chấm dứt hợp đồng đối với nhà thầu hoặc sau khi đấu thầu để lựa chọn nhà thầu mới. Ban QLDA kính mong bà con thông cảm. 
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 02/04/2026
Ngày xử lý: 03/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-tiep-tuc-thi-cong-duong-pham-van-dong-doan-doc-cau-vy-da-do-xuong-a218497.html
198,Hue,09:21 21/03/2026,"Kính gửi:
- Sở Khoa học và Công nghệ;
- VNPT Huế;
- UBND phường Mỹ Thượng.
Đã từ lâu và đến hiện bây giờ, tại vị trí đầu Kiệt 267 Phạm Văn Đồng, TP Huế vẫn đang tồn tại những sợi cáp ngầm viễn thông VNPT Huế trên mặt lề, ảnh hưởng đến môi trường xung quanh, người bộ hành đã vấp ngã nhiều lần; Gây cản trở cho đơn vị thi công mặt lề không lát gạch được.
Kính đề nghị các cơ quan chức năng chỉ đạo giải quyết sớm vấn đề nêu trên tồn tại đã lâu.
Xin chân thành cảm ơn.","Kết quả xử lý
Sở Khoa học và Công nghệ
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Sở Khoa học và Công nghệ xin thông báo kết quả như sau:
Sở Khoa học và Công nghệ đã chỉ đạo các Doanh nghiệp viễn thông kiểm tra và xử lý làm gọn dây mạng tại vị trí trên (Đính kèm hình ảnh).
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
1/2
12
Hạn xử lý: 01/04/2026
Ngày xử lý: 22/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-xu-ly-cap-ngam-vien-thong-tren-mat-le-duong-dau-kiet-267-pham-van-dong-a218494.html
199,Hue,07:22 21/03/2026,"Ổ gà lớn ở ngay lòng đường ở địa chỉ 46 Kim Long, TP Huế, rất mất an toàn cho người dân, đây là đoạn giao thông đông đúc. Đề nghị xử lý sớm. Cám ơn.","Kết quả xử lý
Sở Xây dựng
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Sở Xây Dựng xin thông báo kết quả như sau:
Sau khi nhận được phản ánh, Sở Xây Dựng đã chỉ đạo đơn vị quản lý tuyến đường cho vá ổ gà đảm bảo giao thông (Đính kèm hình ảnh).
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 01/04/2026
Ngày xử lý: 09/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/o-ga-lon-o-ngay-long-duong-tai-46-kim-long-a218487.html
200,Hue,07:00 21/03/2026,"Biển báo giới hạn tốc độ 50km/h không phù hợp ở đường Võ Văn Kiệt nối dài (gần cầu Diên Trường 2).
Biển báo này không phù hợp vì:
1-góc cua này không phải cua gấp, không cần giảm tốc độ chổ này
2-việc đặt bảng 50km/h khiến tài xế giật mình, giảm từ 90km/h xuống là rất nhiều và nguy hiểm cho các phương tiện đi lại.
Đề xuất vị trí này chỉ cần đặt biển báo ""Cảnh báo nguy hiểm có khúc cua"" là đủ cảnh báo tài xế.
Hoặc nếu có phải giảm tốc thì đặt bảng hạn chế tốc độ 70km/h sẽ phù hợp hơn.
Ảnh chụp 19/3/26.
Cảm ơn.","Kết quả xử lý
Sở Xây dựng
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Sở Xây dựng xin thông báo kết quả như sau:
Vị trí quý Ông/Bà phản ánh thuộc tuyến đường Tỉnh 28, nằm trong khu vực đô thị, theo quy định, xe cơ giới được phép lưu thông với tốc độ tối đa 60 km/h. Do đó, tại các ngã ba, ngã tư, việc hạn chế tốc độ còn 50 km/h là phù hợp để đảm bảo an toàn giao thông.
Hiện nay, một số phương tiện lưu thông trên đoạn tuyến đã bị xử phạt vi phạm tốc độ, trong đó có cả xử lý qua hình ảnh.
Rất mong quý Ông/Bà lưu ý và tham gia giao thông an toàn.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 01/04/2026
Ngày xử lý: 30/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-xem-xet-lai-bien-bao-gioi-han-toc-do-50km-h-duong-vo-van-kiet-noi-dai-a218483.html
201,Hue,21:18 20/03/2026,"Kiến nghị đặt biển cấm xe tải tại đường Đắc Lập (đoạn song song với đường Đồng Khởi). Tuyến đường nhỏ nhưng hàng ngày các xe tải từ nơi khác đến đậu tại đây thường xuyên và không di chuyển, có xe đậu cả tuần không di chuyển làm ảnh hưởng giao thông đi lại của người dân. Đây là tuyến đường giao thông chứ không phải bãi đậu xe công cộng mà các xe đậu cả tuần không di chuyển.","Kết quả xử lý
Trung tâm Quản lý và Khai thác hạ tầng thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề Quý Ông/Bà phản ánh, Trung tâm Quản lý và Khai thác hạ tầng thành phố Huế xin thông báo kết quả như sau:
Trung tâm xin ghi nhận kiến nghị, góp ý của Quý Ông/Bà. Trung tâm sẽ rà soát, tổng hợp và báo cáo đến Sở Xây dựng để xem xét, xử lý theo quy định.
Chân thành cảm ơn Quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 01/04/2026
Ngày xử lý: 03/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-dat-bien-cam-xe-tai-tai-duong-dac-lap-a218470.html
202,Hue,20:34 20/03/2026,"Cống thoát nước tại số 3 Lương Quán, phường Thủy Xuân, không có nắp che chắn nguy hiểm cho trẻ em có nguy cơ chạy vào ống cống. Kính mong cơ quan chức năng kiểm tra, xử lý.","Kết quả xử lý
Ban quản lý dự án đầu tư xây dựng Chương trình phát triển các đô thị loại II (các đô thị xanh)
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Ban Quản lý dự án đầu tư xây dựng Chương trình phát triển các đô thị loại II (các đô thị xanh) xin thông báo kết quả như sau:
Theo hồ sơ thiết kế bản vẽ thi công đã được phê duyệt, vị trí cống tại số 3 đường Lương Quán có nhiệm vụ thu nước mưa, chống ngập cho tuyến đường bê tông khu dân cư hiện hữu. Do vậy, theo kiến nghị của quý Ông/Bà về việc sử dụng nắp che hoặc rào chắn sẽ ảnh hưởng đến khả năng thoát nước của cống trong mùa mưa, có thể gây tắc nghẽn và dẫn đến ngập úng trong khu vực dân cư hiện hữu.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 01/04/2026
Ngày xử lý: 03/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/cong-thoat-nuoc-khong-co-nap-tai-so-3-luong-quan-a218466.html
203,Hue,19:24 20/03/2026,Kiểm tra cây xanh đặt ở bùng binh ngã ba Lương Ngọc Quyến - Mang Cá. Cây đặt gần trụ điện rất dễ cháy nổ và che tầm nhìn quan sát. Kính gửi cơ quan chức năng xử lý,"Kết quả xử lý
Phường Phú Xuân
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, UBND phường Phú Xuân đã chỉ đạo Trung tâm Dịch vụ sự nghiệp công phường kiểm tra và xin thông báo kết quả như sau:
Sau khi tiếp nhận phản ánh, Trung tâm Dịch vụ sự nghiệp công đã cử Tổ công tác đến khu vực ngã ba Lương Ngọc Quyến - Mang Cá để kiểm tra thực tế hiện trường. Qua xác minh, được biết các chậu cây xanh đặt tại vị trí này là tài sản của cá nhân.
Tổ công tác đã làm việc và yêu cầu chủ sở hữu thực hiện di chuyển, thu dọn các cây xanh đặt không đúng quy định. Cá nhân liên quan đã chấp hành. Hiện nay, khu vực phản ánh đã được dọn dẹp, đảm bảo thông thoáng và khôi phục hiện trạng ban đầu.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
1/2
12
Hạn xử lý: 01/04/2026
Ngày xử lý: 06/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kiem-tra-cay-xanh-dat-o-bung-binh-nga-ba-luong-ngoc-quyen---mang-ca-a218458.html
204,Hue,19:19 20/03/2026,"Kiến nghị kiểm tra cây xanh trước số 209 Nguyễn Trãi, cây cắt ngắn chỉ còn phần gốc, dễ đổ sập khi có gió lớn. Kính gửi cơ quan chức năng xử lý. Xin cảm ơn.","Kết quả xử lý
Trung tâm Công viên cây xanh thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Trung tâm Công viên Cây xanh thành phố Huế xin thông báo kết quả như sau:
Trung tâm đã cho di dời cây chết tại số 209 Nguyễn Trãi đảm bảo an toàn cho người dân (đính kèm hình ảnh.)
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 01/04/2026
Ngày xử lý: 07/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-kiem-tra-cay-xanh-truoc-so-209-nguyen-trai-a218455.html
205,Hue,19:15 20/03/2026,"Kiến nghị sửa chữa vỉa hè trước Chợ Tây Lộc (số 209 Nguyễn Trãi), cây cỏ mọc um tùm, nguy hiểm cho người đi bộ. Kính gửi cơ quan chức năng xử lý. Xin cảm ơn.","Kết quả xử lý
Trung tâm Công viên cây xanh thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Trung tâm Công viên Cây xanh thành phố Huế (Trung tâm) xin thông báo kết quả như sau:
Trung tâm sẽ cho trồng lại cây xanh tại ô cây trước mặt chợ Tây Lộc (số 209 Nguyễn Trãi) khi điều kiện thời tiết thích hợp, dự kiến trước ngày 30/4/2026.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
 Hạn xử lý: 01/04/2026
Ngày xử lý: 07/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-sua-chua-via-he-truoc-cho-tay-loc-a218454.html
206,Hue,19:11 20/03/2026,"Kiến nghị trồng lại cây trước số nhà 99 Đinh Tiên Hoàng, phường Phú Xuân. Kính gửi cơ quan chức năng xử lý. Xin cảm ơn.","Kết quả xử lý
Trung tâm Công viên cây xanh thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Trung tâm Công viên Cây xanh thành phố Huế xin thông báo kết quả như sau:
Trung tâm đã có kế hoạch trồng lại cây xanh tại 99 Đinh Tiên Hoàng vào thời điểm thời tiết thích hợp, dự kiến trước ngày 30/4/2026.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 01/04/2026
Ngày xử lý: 02/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-trong-lai-cay-truoc-dia-chi-99-dinh-tien-hoang-a218453.html
207,Hue,19:10 20/03/2026,"Vỉa hè ở trước số 190 Đinh Tiên Hoàng, phường Phú Xuân, bị hư hỏng. Kính gửi cơ quan chức năng sớm xử lý. Xin cảm ơn","Kết quả xử lý
Trung tâm Công viên cây xanh thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Trung tâm Công viên Cây xanh thành phố Huế (Trung tâm) xin thông báo kết quả như sau:
Trung tâm sẽ trồng lại cây xanh tại 190 Đinh Tiên Hoàng vào thời gian sớm nhất trong điều kiện thích hợp, dự kiến trước ngày 30/4/2026.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 01/04/2026
Ngày xử lý: 07/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/via-he-hu-hong-truoc-so-190-dinh-tien-hoang-a218452.html
208,Hue,19:07 20/03/2026,"Bờ tường thành đối diện cổng chính ra vào của UBND Phường Phú Xuân (số 394 Đinh Tiên Hoàng) mục nát có nguy cơ đổ sập. Kính gửi cơ quan chức năng có biện pháp sửa chữa, gia cố hệ thống bờ tường","Kết quả xử lý
Phường Phú Xuân
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, UBND phường Phú Xuân xin thông báo kết quả như sau:
Thực hiện Quyết định số 3475/QĐ-UBND ngày 10/12/2025 của Ủy ban nhân dân phường Phú Xuân về việc phê duyệt Báo cáo Kinh tế kỹ thuật công trình Chỉnh trang đường Thái Phiên nối dài (đoạn từ đường Mang Cá đến đường Đinh Tiên Hoàng), bờ tường thành theo như phản ánh, hiện nay đơn vị thi công đang triệt hạ để thực hiện dự án Chỉnh trang đường Thái Phiên nối dài nêu trên.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 01/04/2026
Ngày xử lý: 09/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/bo-tuong-thanh-hu-hong-doi-dien-cong-chinh-ra-vao-cua-ubnd-phuong-phu-xuan-a218449.html
209,Hue,18:52 20/03/2026,"Kiến nghị gắn biển tên Trung tâm tiếp công dân: Tại địa chỉ 56 Hùng Vương (trụ sở mới Trung tâm tiếp công dân Công an TP Huế) hiện chưa có biển tên rõ ràng, gây khó khăn cho người dân đến liên hệ. Đề nghị sớm gắn biển nhận diện và bảng chỉ dẫn.","Kết quả xử lý
Công an thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Phòng Cảnh sát giao thông – Công an thành phố Huế xin thông báo kết quả như sau:
Trước hết, Công an thành phố Huế chân thành cảm ơn ý kiến góp ý của Quý Ông/Bà. Do đơn vị mới chuyển địa điểm công tác nên chưa kịp lắp đặt bảng tên, bảng chỉ dẫn. Sau khi tiếp nhận phản ánh, Công an thành phố đã chỉ đạo bộ phận liên quan khẩn trương triển khai lắp đặt; đến nay đã hoàn thành (có hình ảnh kèm theo).
Chân thành cảm ơn Quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 01/04/2026
Ngày xử lý: 01/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-gan-bien-ten-trung-tam-tiep-cong-dan-cong-an-thanh-pho-a218447.html
210,Hue,18:39 20/03/2026,Kiến nghị xử lý ô trồng cây trước số nhà 155 Mai Thúc Loan. Sau khi bứng gốc cây để lại 1 lỗ trống trên vỉa hè rất lớn gây nguy hiểm. Kính mong cơ quan chức năng trồng lại cây để đảm bảo an toàn. Xin cảm ơn.,"Kết quả xử lý
Trung tâm Công viên cây xanh thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Trung tâm Công viên Cây xanh thành phố Huế xin thông báo kết quả như sau:
Trung tâm đã lấp cát tạm thời tại ô cây trước số nhà 155 Mai Thúc Loan, do phía dưới là cống thoát nước nên không thể trồng lại cây tại vị trí này. Trung tâm đã làm việc với các đơn vị dự án sớm lát đá vỉa hè để đảm bảo mỹ quan và an toàn cho người dân (đính kèm hình ảnh).
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
  Hạn xử lý: 01/04/2026
Ngày xử lý: 06/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-trong-lai-cay-truoc-so-nha-155-mai-thuc-loan-a218445.html
211,Hue,18:33 20/03/2026,Hai ô trồng cây trước số 178 và 175 Mai Thúc Loan bị san lấp trong bê tông. Kính gửi cơ quan chức năng xử lý. Xin cảm ơn,"Kết quả xử lý
Trung tâm Công viên cây xanh thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Trung tâm Công viên Cây xanh thành phố Huế xin thông báo kết quả như sau:
Trung tâm đã cho phá dỡ lớp bê tông che lấp ô cây tại 175 và 178 Mai Thúc Loan (đính kèm hình ảnh.)
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
  Hạn xử lý: 01/04/2026
Ngày xử lý: 01/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kiem-tra-o-trong-cay-bi-san-lap-tai-175-va-178-mai-thuc-loan-a218440.html
212,Hue,18:31 20/03/2026,"Tại khu vực trước Vincom tại số 50A Hùng Vương, phường Thuận Hóa (đối diện BIDV, TP Huế) mặt đường xuất hiện vị trí nắp cống bị san lấp không đảm bảo kỹ thuật, tạo thành ổ gà lớn ngay giữa lòng đường. Khu vực này là nút giao thông đông đúc, lưu lượng xe máy và ô tô qua lại rất lớn, đặc biệt vào giờ cao điểm. Tình trạng hư hỏng hiện tại tiềm ẩn nguy cơ cao gây tai nạn giao thông, nhất là đối với xe máy khi di chuyển vào buổi tối hoặc khi tầm nhìn hạn chế. Đề nghị cơ quan chức năng khẩn trương kiểm tra, xử lý và hoàn trả mặt đường đúng kỹ thuật để đảm bảo an toàn cho người tham gia giao thông.","Kết quả xử lý
Trung tâm Quản lý và Khai thác hạ tầng thành phố Huế
Kính gửi: Quý Ông/Bà. 
Vấn đề quý Ông/Bà phản ánh, Trung tâm Quản lý và Khai thác hạ tầng kỹ thuật thành phố xin thông báo kết quả như sau:
Sau khi nhận được các phản ánh, Trung tâm đã kiểm tra đưa vào kế hoạch sửa chữa, nâng hố thu lên bằng mặt đường trong quý 2 năm 2026.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng.
Hạn xử lý: 20/04/2026
Ngày xử lý: 14/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kiem-tra-mat-duong-khu-vuc-truoc-vincom-tai-so-50a-hung-vuong-a218439.html
213,Hue,18:23 20/03/2026,Đèn tín hiệu giao thông ở khu vực Cầu Vượt Thủy Dương (hướng từ đường Võ Văn Kiệt lên đường Nguyễn Tất Thành) bị lỗi. Bộ đếm giờ hiện 8 giây nhưng nhảy qua đèn Vàng. Đều đáng nói là khu vực này có camera phạt nguội. Kính đề nghị quý cơ quan sữa chữa để đảm bảo an toàn giao thông và tránh phạt oan cho người tham gia giao thông!,"Kết quả xử lý
Trung tâm Quản lý và Khai thác hạ tầng thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Trung tâm Quản lý và Khai thác Hạ tầng thành phố Huế xin thông báo kết quả như sau:
Sau khi nhận được phản ánh, Trung tâm đã tiến hành kiểm tra và sửa chữa. Đến nay, công tác sửa chữa, khắc phục đã hoàn thành. (Đính kèm video)
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
File đính kèm:
Hạn xử lý: 01/04/2026
Ngày xử lý: 26/03/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/den-tin-hieu-giao-thong-bi-loi-o-khu-vuc-cau-vuot-thuy-duong-a218436.html
214,Hue,17:22 20/03/2026,"Đề nghị tháo dỡ trụ điện không còn sử dụng có nguy cơ đổ sang trụ kế bên gây nguy hiểm. Địa chỉ: Trường tiểu học Trần Quốc Toản chạy về 100m có 1 quán cafe Lá chạy vào xóm đối diện quán thêm 50m, gần nhà số 45 Đường tỉnh 6, Phường Phong Điền.","Kết quả xử lý
VNPT Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, VNPT Huế xin thông báo kết quả như sau:
VNPT đã tháo dỡ cột tại vị trí phản ánh. (Đính kèm hình ảnh)
Chân thành cảm ơn quý Ông/Bà.
Trân trọng.
1/3
123
Hạn xử lý: 01/04/2026
Ngày xử lý: 06/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/thao-do-tru-dien-khong-con-su-dung-gan-nha-so-45-duong-tinh-6-a218429.html
215,Hue,15:28 20/03/2026,"Kính gửi các cơ quan liên quan
Hiện nay đường đầu cầu Vạn Xuân nối dài– Cửa Hữu đã thi công xong 1 phía đảm bảo an toàn đi lại người dân. Còn phía tiếp giáp đường sắt vẫn giữ nguyên chưa thấy triển khai tiếp. Được làm cấp phối đá đi lại theo thời gian mưa gió giờ toàn đá sỏi nổi lên mặt trơn trượt đi lại nguy hiểm cho mọi người và học sinh.
Tại sao không cho thảm nhựa tạm làm biện pháp đi lại cho người dân đảm bảo an toàn.
Và thời gian hoàn thành dự án này còn vướng mắc gì và khi nào sẽ thông xe.","Kết quả xử lý
Ban quản lý dự án đầu tư xây dựng Chương trình phát triển các đô thị loại II (các đô thị xanh)
Kính gửi: Quý Ông/Bà.
Vấn đề Quý Ông/Bà phản ánh, Ban Quản lý dự án đầu tư xây dựng Chương trình phát triển các đô thị loại II (các đô thị xanh) xin thông báo kết quả như sau:
Đoạn đường đầu cầu phía đường sắt Bắc – Nam đã được UBND thành phố phê duyệt điều chỉnh dự án tại Quyết định số 3913/QĐ-UBND ngày 23/12/2025. Theo đó, đường đầu cầu phía đường sắt Bắc – Nam được đầu tư xây dựng bổ sung với bề rộng: B = 6 m (đường gom) + 0,25 m (gờ lan can) + 6,5 m (mặt đường) + 0,25 m (gờ lan can) + 6 m (đường gom) = 19 m, cùng với 02 bãi đỗ xe tĩnh.
Hiện tại, Ban QLDA Đầu tư xây dựng Khu vực 1 đang khẩn trương thực hiện công tác đền bù, giải phóng mặt bằng (05 hộ gia đình và di dời gác chắn) và dự kiến bàn giao mặt bằng sạch trước ngày 30/4/2026 để triển khai thi công.
Ban QLDA kính mong bà con thông cảm.
Chân thành cảm ơn Quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 31/03/2026
Ngày xử lý: 03/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-tham-nhua-tam-thoi-tai-duong-dau-cau-van-xuan-noi-dai%E2%80%93-cua-huu-a218420.html
216,Hue,14:10 20/03/2026,"Dây điện, dây viễn thông sà xuống dễ gây tai nạn khi tham gia giao thông tại ngã tư giao nhau giữa đường Nguyễn Huệ và Phan Bội Châu, thành phố Huế. Ngày chụp ảnh 20 tháng 03 năm 2026.","Kết quả xử lý
Sở Khoa học và Công nghệ
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Sở Khoa học và Công nghệ xin thông báo kết quả như sau:
Sở Khoa học và Công nghệ đã chỉ đạo các Doanh nghiệp viễn thông kiểm tra và xử lý làm gọn dây mạng tại vị trí trên (Đính kèm hình ảnh).
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 31/03/2026
Ngày xử lý: 14/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/day-dien-day-vien-thong-sa-xuong-tainga-tu-giao-nhau-giua-duong-nguyen-hue-va-phan-boi-chau-a218408.html
